Regiment,Times,freq
438751,1,1.5210513E-5
43876,1,1.5210513E-5
438762,1,1.5210513E-5
438765,1,1.5210513E-5
438767,1,1.5210513E-5
438769,1,1.5210513E-5
438771,1,1.5210513E-5
438779,1,1.5210513E-5
438805,1,1.5210513E-5
438822,1,1.5210513E-5
438836,1,1.5210513E-5
43884,1,1.5210513E-5
438841,1,1.5210513E-5
438842,1,1.5210513E-5
438853,1,1.5210513E-5
438854,1,1.5210513E-5
438856,1,1.5210513E-5
438858,1,1.5210513E-5
43887,1,1.5210513E-5
438874,1,1.5210513E-5
438875,1,1.5210513E-5
438881,1,1.5210513E-5
438883,1,1.5210513E-5
438889,1,1.5210513E-5
438893,1,1.5210513E-5
438897,1,1.5210513E-5
438906,1,1.5210513E-5
438909,1,1.5210513E-5
438916,1,1.5210513E-5
438923,1,1.5210513E-5
438932,1,1.5210513E-5
438935,1,1.5210513E-5
438937,1,1.5210513E-5
438938,1,1.5210513E-5
43894,1,1.5210513E-5
438949,1,1.5210513E-5
438951,1,1.5210513E-5
438957,1,1.5210513E-5
438965,1,1.5210513E-5
438978,1,1.5210513E-5
438980,1,1.5210513E-5
438991,1,1.5210513E-5
439,1,1.5210513E-5
439000,1,1.5210513E-5
439004,1,1.5210513E-5
439005,1,1.5210513E-5
439009,1,1.5210513E-5
43901,1,1.5210513E-5
439013,1,1.5210513E-5
439015,1,1.5210513E-5
439021,1,1.5210513E-5
439023,1,1.5210513E-5
439026,1,1.5210513E-5
439028,1,1.5210513E-5
439034,1,1.5210513E-5
439063,1,1.5210513E-5
439068,1,1.5210513E-5
439078,1,1.5210513E-5
439085,1,1.5210513E-5
439105,1,1.5210513E-5
439110,1,1.5210513E-5
439114,1,1.5210513E-5
439116,1,1.5210513E-5
439120,1,1.5210513E-5
439122,1,1.5210513E-5
439125,1,1.5210513E-5
439128,1,1.5210513E-5
43913,1,1.5210513E-5
439134,1,1.5210513E-5
439136,1,1.5210513E-5
439137,1,1.5210513E-5
439138,1,1.5210513E-5
439143,1,1.5210513E-5
439153,1,1.5210513E-5
439165,1,1.5210513E-5
439173,1,1.5210513E-5
439174,1,1.5210513E-5
439178,1,1.5210513E-5
439183,1,1.5210513E-5
439185,1,1.5210513E-5
439186,1,1.5210513E-5
43919,1,1.5210513E-5
4392,1,1.5210513E-5
43920,1,1.5210513E-5
439201,1,1.5210513E-5
439205,1,1.5210513E-5
439209,1,1.5210513E-5
439213,1,1.5210513E-5
439218,1,1.5210513E-5
439223,1,1.5210513E-5
439256,1,1.5210513E-5
439260,1,1.5210513E-5
439272,1,1.5210513E-5
439274,1,1.5210513E-5
439277,1,1.5210513E-5
439279,1,1.5210513E-5
439303,1,1.5210513E-5
43932,1,1.5210513E-5
439324,1,1.5210513E-5
439327,1,1.5210513E-5
439330,1,1.5210513E-5
439335,1,1.5210513E-5
439338,1,1.5210513E-5
439344,1,1.5210513E-5
439345,1,1.5210513E-5
439366,1,1.5210513E-5
439403,1,1.5210513E-5
439407,1,1.5210513E-5
439411,1,1.5210513E-5
439416,1,1.5210513E-5
439417,1,1.5210513E-5
439427,1,1.5210513E-5
439433,1,1.5210513E-5
439438,1,1.5210513E-5
439441,1,1.5210513E-5
439443,1,1.5210513E-5
439446,1,1.5210513E-5
43945,1,1.5210513E-5
439465,1,1.5210513E-5
439469,1,1.5210513E-5
43947,1,1.5210513E-5
439471,1,1.5210513E-5
439473,1,1.5210513E-5
439474,1,1.5210513E-5
439475,1,1.5210513E-5
439477,1,1.5210513E-5
439485,1,1.5210513E-5
439486,1,1.5210513E-5
439496,1,1.5210513E-5
439497,1,1.5210513E-5
439499,1,1.5210513E-5
439502,1,1.5210513E-5
439518,1,1.5210513E-5
439521,1,1.5210513E-5
439522,1,1.5210513E-5
439535,1,1.5210513E-5
439550,1,1.5210513E-5
439554,1,1.5210513E-5
439564,1,1.5210513E-5
439571,1,1.5210513E-5
439573,1,1.5210513E-5
439575,1,1.5210513E-5
439583,1,1.5210513E-5
439605,1,1.5210513E-5
439607,1,1.5210513E-5
439621,1,1.5210513E-5
439624,1,1.5210513E-5
439630,1,1.5210513E-5
439636,1,1.5210513E-5
439637,1,1.5210513E-5
439645,1,1.5210513E-5
439655,1,1.5210513E-5
439657,1,1.5210513E-5
439659,1,1.5210513E-5
439660,1,1.5210513E-5
439667,1,1.5210513E-5
439671,1,1.5210513E-5
439672,1,1.5210513E-5
439688,1,1.5210513E-5
439689,1,1.5210513E-5
439694,1,1.5210513E-5
439699,1,1.5210513E-5
439707,1,1.5210513E-5
439708,1,1.5210513E-5
439715,1,1.5210513E-5
439719,1,1.5210513E-5
439720,1,1.5210513E-5
439721,1,1.5210513E-5
439723,1,1.5210513E-5
439727,1,1.5210513E-5
439732,1,1.5210513E-5
43975,1,1.5210513E-5
439752,1,1.5210513E-5
439764,1,1.5210513E-5
439765,1,1.5210513E-5
439769,1,1.5210513E-5
439777,1,1.5210513E-5
439788,1,1.5210513E-5
439794,1,1.5210513E-5
439795,1,1.5210513E-5
439797,1,1.5210513E-5
439800,1,1.5210513E-5
439802,1,1.5210513E-5
439804,1,1.5210513E-5
439815,1,1.5210513E-5
439827,1,1.5210513E-5
439832,1,1.5210513E-5
439846,1,1.5210513E-5
439848,1,1.5210513E-5
439851,1,1.5210513E-5
439853,1,1.5210513E-5
439854,1,1.5210513E-5
439858,1,1.5210513E-5
439859,1,1.5210513E-5
439866,1,1.5210513E-5
439872,1,1.5210513E-5
439876,1,1.5210513E-5
439877,1,1.5210513E-5
439884,1,1.5210513E-5
439892,1,1.5210513E-5
4399,1,1.5210513E-5
439901,1,1.5210513E-5
439906,1,1.5210513E-5
439909,1,1.5210513E-5
439924,1,1.5210513E-5
439929,1,1.5210513E-5
439930,1,1.5210513E-5
43994,1,1.5210513E-5
43998,1,1.5210513E-5
43g/07,1,1.5210513E-5
44,1,1.5210513E-5
440005,1,1.5210513E-5
44001,1,1.5210513E-5
440015,1,1.5210513E-5
440020,1,1.5210513E-5
440024,1,1.5210513E-5
440026,1,1.5210513E-5
440029,1,1.5210513E-5
440031,1,1.5210513E-5
440038,1,1.5210513E-5
440039,1,1.5210513E-5
440049,1,1.5210513E-5
440053,1,1.5210513E-5
440054,1,1.5210513E-5
440061,1,1.5210513E-5
440069,1,1.5210513E-5
440074,1,1.5210513E-5
440081,1,1.5210513E-5
440086,1,1.5210513E-5
440088,1,1.5210513E-5
440091,1,1.5210513E-5
440093,1,1.5210513E-5
440095,1,1.5210513E-5
440110,1,1.5210513E-5
440116,1,1.5210513E-5
440129,1,1.5210513E-5
440142,1,1.5210513E-5
440147,1,1.5210513E-5
440149,1,1.5210513E-5
440175,1,1.5210513E-5
440186,1,1.5210513E-5
440187,1,1.5210513E-5
440190,1,1.5210513E-5
440195,1,1.5210513E-5
4402,1,1.5210513E-5
440205,1,1.5210513E-5
440206,1,1.5210513E-5
44021,1,1.5210513E-5
440213,1,1.5210513E-5
440214,1,1.5210513E-5
440227,1,1.5210513E-5
440232,1,1.5210513E-5
440235,1,1.5210513E-5
440236,1,1.5210513E-5
440237,1,1.5210513E-5
440239,1,1.5210513E-5
440241,1,1.5210513E-5
440244,1,1.5210513E-5
440253,1,1.5210513E-5
440254,1,1.5210513E-5
440257,1,1.5210513E-5
440258,1,1.5210513E-5
440270,1,1.5210513E-5
440271,1,1.5210513E-5
440273,1,1.5210513E-5
440275,1,1.5210513E-5
440278,1,1.5210513E-5
440279,1,1.5210513E-5
440282,1,1.5210513E-5
440286,1,1.5210513E-5
440294,1,1.5210513E-5
440296,1,1.5210513E-5
440302,1,1.5210513E-5
440305,1,1.5210513E-5
44031,1,1.5210513E-5
440313,1,1.5210513E-5
440316,1,1.5210513E-5
44032,1,1.5210513E-5
440321,1,1.5210513E-5
440328,1,1.5210513E-5
440329,1,1.5210513E-5
440331,1,1.5210513E-5
440332,1,1.5210513E-5
440335,1,1.5210513E-5
440337,1,1.5210513E-5
440342,1,1.5210513E-5
440343,1,1.5210513E-5
440345,1,1.5210513E-5
440346,1,1.5210513E-5
440350,1,1.5210513E-5
440357,1,1.5210513E-5
440361,1,1.5210513E-5
440368,1,1.5210513E-5
44037,1,1.5210513E-5
440374,1,1.5210513E-5
440375,1,1.5210513E-5
440386,1,1.5210513E-5
440395,1,1.5210513E-5
44041,1,1.5210513E-5
440410,1,1.5210513E-5
440412,1,1.5210513E-5
440414,1,1.5210513E-5
440419,1,1.5210513E-5
440427,1,1.5210513E-5
440431,1,1.5210513E-5
440446,1,1.5210513E-5
440460,1,1.5210513E-5
440461,1,1.5210513E-5
440466,1,1.5210513E-5
440467,1,1.5210513E-5
440472,1,1.5210513E-5
440477,1,1.5210513E-5
440491,1,1.5210513E-5
440499,1,1.5210513E-5
440503,1,1.5210513E-5
440519,1,1.5210513E-5
440522,1,1.5210513E-5
440526,1,1.5210513E-5
440533,1,1.5210513E-5
440536,1,1.5210513E-5
440537,1,1.5210513E-5
440544,1,1.5210513E-5
440545,1,1.5210513E-5
44055,1,1.5210513E-5
440552,1,1.5210513E-5
440557,1,1.5210513E-5
440563,1,1.5210513E-5
440582,1,1.5210513E-5
440598,1,1.5210513E-5
440606,1,1.5210513E-5
440614,1,1.5210513E-5
440623,1,1.5210513E-5
440625,1,1.5210513E-5
440637,1,1.5210513E-5
440649,1,1.5210513E-5
440670,1,1.5210513E-5
440682,1,1.5210513E-5
440686,1,1.5210513E-5
440697,1,1.5210513E-5
440706,1,1.5210513E-5
440729,1,1.5210513E-5
440734,1,1.5210513E-5
440737,1,1.5210513E-5
440741,1,1.5210513E-5
440751,1,1.5210513E-5
440758,1,1.5210513E-5
440767,1,1.5210513E-5
44077,1,1.5210513E-5
440775,1,1.5210513E-5
440784,1,1.5210513E-5
440794,1,1.5210513E-5
440796,1,1.5210513E-5
440798,1,1.5210513E-5
440806,1,1.5210513E-5
440808,1,1.5210513E-5
440810,1,1.5210513E-5
440813,1,1.5210513E-5
440834,1,1.5210513E-5
440847,1,1.5210513E-5
440849,1,1.5210513E-5
440853,1,1.5210513E-5
440858,1,1.5210513E-5
440861,1,1.5210513E-5
440869,1,1.5210513E-5
440883,1,1.5210513E-5
440884,1,1.5210513E-5
440891,1,1.5210513E-5
440896,1,1.5210513E-5
440897,1,1.5210513E-5
440905,1,1.5210513E-5
440909,1,1.5210513E-5
440915,1,1.5210513E-5
440916,1,1.5210513E-5
440923,1,1.5210513E-5
440925,1,1.5210513E-5
440927,1,1.5210513E-5
440931,1,1.5210513E-5
440934,1,1.5210513E-5
440943,1,1.5210513E-5
440944,1,1.5210513E-5
440948,1,1.5210513E-5
440950,1,1.5210513E-5
440951,1,1.5210513E-5
440954,1,1.5210513E-5
440955,1,1.5210513E-5
440957,1,1.5210513E-5
440960,1,1.5210513E-5
440961,1,1.5210513E-5
440966,1,1.5210513E-5
440970,1,1.5210513E-5
440971,1,1.5210513E-5
440975,1,1.5210513E-5
440977,1,1.5210513E-5
44098,1,1.5210513E-5
440985,1,1.5210513E-5
440989,1,1.5210513E-5
440991,1,1.5210513E-5
440998,1,1.5210513E-5
441,1,1.5210513E-5
441006,1,1.5210513E-5
441007,1,1.5210513E-5
441013,1,1.5210513E-5
441021,1,1.5210513E-5
441025,1,1.5210513E-5
441030,1,1.5210513E-5
441038,1,1.5210513E-5
441041,1,1.5210513E-5
441053,1,1.5210513E-5
441054,1,1.5210513E-5
441062,1,1.5210513E-5
441063,1,1.5210513E-5
441065,1,1.5210513E-5
441069,1,1.5210513E-5
441070,1,1.5210513E-5
441073,1,1.5210513E-5
441084,1,1.5210513E-5
441097,1,1.5210513E-5
441105,1,1.5210513E-5
441106,1,1.5210513E-5
441108,1,1.5210513E-5
441109,1,1.5210513E-5
441120,1,1.5210513E-5
441122,1,1.5210513E-5
441128,1,1.5210513E-5
441132,1,1.5210513E-5
441139,1,1.5210513E-5
441151,1,1.5210513E-5
441154,1,1.5210513E-5
441159,1,1.5210513E-5
441162,1,1.5210513E-5
441163,1,1.5210513E-5
441173,1,1.5210513E-5
44118,1,1.5210513E-5
441181,1,1.5210513E-5
441193,1,1.5210513E-5
441201,1,1.5210513E-5
441202,1,1.5210513E-5
441204,1,1.5210513E-5
441207,1,1.5210513E-5
441213,1,1.5210513E-5
441218,1,1.5210513E-5
441229,1,1.5210513E-5
441231,1,1.5210513E-5
441232,1,1.5210513E-5
441233,1,1.5210513E-5
441235,1,1.5210513E-5
441236,1,1.5210513E-5
441249,1,1.5210513E-5
441250,1,1.5210513E-5
441251,1,1.5210513E-5
441254,1,1.5210513E-5
441258,1,1.5210513E-5
441260,1,1.5210513E-5
441261,1,1.5210513E-5
441262,1,1.5210513E-5
441264,1,1.5210513E-5
441267,1,1.5210513E-5
441269,1,1.5210513E-5
441274,1,1.5210513E-5
441276,1,1.5210513E-5
441280,1,1.5210513E-5
441281,1,1.5210513E-5
441292,1,1.5210513E-5
441293,1,1.5210513E-5
441296,1,1.5210513E-5
441301,1,1.5210513E-5
441304,1,1.5210513E-5
441311,1,1.5210513E-5
441314,1,1.5210513E-5
441316,1,1.5210513E-5
441319,1,1.5210513E-5
441321,1,1.5210513E-5
441334,1,1.5210513E-5
441336,1,1.5210513E-5
441337,1,1.5210513E-5
441352,1,1.5210513E-5
441353,1,1.5210513E-5
441360,1,1.5210513E-5
441370,1,1.5210513E-5
441372,1,1.5210513E-5
441376,1,1.5210513E-5
441377,1,1.5210513E-5
441380,1,1.5210513E-5
441384,1,1.5210513E-5
441389,1,1.5210513E-5
441390,1,1.5210513E-5
441397,1,1.5210513E-5
441402,1,1.5210513E-5
441407,1,1.5210513E-5
441431,1,1.5210513E-5
441435,1,1.5210513E-5
441436,1,1.5210513E-5
441446,1,1.5210513E-5
441447,1,1.5210513E-5
441450,1,1.5210513E-5
441457,1,1.5210513E-5
441462,1,1.5210513E-5
441463,1,1.5210513E-5
441467,1,1.5210513E-5
441471,1,1.5210513E-5
441474,1,1.5210513E-5
441483,1,1.5210513E-5
441495,1,1.5210513E-5
441499,1,1.5210513E-5
441507,1,1.5210513E-5
441508,1,1.5210513E-5
441512,1,1.5210513E-5
441522,1,1.5210513E-5
441523,1,1.5210513E-5
441524,1,1.5210513E-5
441525,1,1.5210513E-5
441528,1,1.5210513E-5
441543,1,1.5210513E-5
441570,1,1.5210513E-5
441572,1,1.5210513E-5
441574,1,1.5210513E-5
441577,1,1.5210513E-5
441583,1,1.5210513E-5
441590,1,1.5210513E-5
441592,1,1.5210513E-5
441593,1,1.5210513E-5
441603,1,1.5210513E-5
441618,1,1.5210513E-5
441622,1,1.5210513E-5
441625,1,1.5210513E-5
441627,1,1.5210513E-5
441628,1,1.5210513E-5
441631,1,1.5210513E-5
441632,1,1.5210513E-5
441633,1,1.5210513E-5
441637,1,1.5210513E-5
441657,1,1.5210513E-5
441659,1,1.5210513E-5
441661,1,1.5210513E-5
441668,1,1.5210513E-5
441672,1,1.5210513E-5
441675,1,1.5210513E-5
441698,1,1.5210513E-5
441712,1,1.5210513E-5
441729,1,1.5210513E-5
441730,1,1.5210513E-5
441740,1,1.5210513E-5
441743,1,1.5210513E-5
441748,1,1.5210513E-5
441763,1,1.5210513E-5
441768,1,1.5210513E-5
441776,1,1.5210513E-5
441778,1,1.5210513E-5
441782,1,1.5210513E-5
441788,1,1.5210513E-5
441793,1,1.5210513E-5
441807,1,1.5210513E-5
441808,1,1.5210513E-5
441809,1,1.5210513E-5
441813,1,1.5210513E-5
441814,1,1.5210513E-5
441816,1,1.5210513E-5
441819,1,1.5210513E-5
441820,1,1.5210513E-5
441821,1,1.5210513E-5
441822,1,1.5210513E-5
441826,1,1.5210513E-5
441832,1,1.5210513E-5
441833,1,1.5210513E-5
441835,1,1.5210513E-5
441836,1,1.5210513E-5
441840,1,1.5210513E-5
441841,1,1.5210513E-5
441848,1,1.5210513E-5
441855,1,1.5210513E-5
441856,1,1.5210513E-5
441857,1,1.5210513E-5
441863,1,1.5210513E-5
441869,1,1.5210513E-5
441871,1,1.5210513E-5
441884,1,1.5210513E-5
441887,1,1.5210513E-5
441905,1,1.5210513E-5
441910,1,1.5210513E-5
441918,1,1.5210513E-5
441927,1,1.5210513E-5
441928,1,1.5210513E-5
441929,1,1.5210513E-5
442,1,1.5210513E-5
442006,1,1.5210513E-5
442007,1,1.5210513E-5
442010,1,1.5210513E-5
442013,1,1.5210513E-5
442016,1,1.5210513E-5
442021,1,1.5210513E-5
442024,1,1.5210513E-5
442029,1,1.5210513E-5
442031,1,1.5210513E-5
442033,1,1.5210513E-5
442036,1,1.5210513E-5
442038,1,1.5210513E-5
442042,1,1.5210513E-5
442044,1,1.5210513E-5
442047,1,1.5210513E-5
442048,1,1.5210513E-5
442054,1,1.5210513E-5
442060,1,1.5210513E-5
442061,1,1.5210513E-5
442067,1,1.5210513E-5
442068,1,1.5210513E-5
442069,1,1.5210513E-5
442075,1,1.5210513E-5
442080,1,1.5210513E-5
442081,1,1.5210513E-5
442085,1,1.5210513E-5
442095,1,1.5210513E-5
442098,1,1.5210513E-5
442101,1,1.5210513E-5
442102,1,1.5210513E-5
442109,1,1.5210513E-5
442122,1,1.5210513E-5
442123,1,1.5210513E-5
442125,1,1.5210513E-5
442127,1,1.5210513E-5
442129,1,1.5210513E-5
442132,1,1.5210513E-5
442133,1,1.5210513E-5
442144,1,1.5210513E-5
442145,1,1.5210513E-5
442150,1,1.5210513E-5
442154,1,1.5210513E-5
442158,1,1.5210513E-5
442160,1,1.5210513E-5
442161,1,1.5210513E-5
442163,1,1.5210513E-5
442169,1,1.5210513E-5
442170,1,1.5210513E-5
442177,1,1.5210513E-5
442182,1,1.5210513E-5
442185,1,1.5210513E-5
442188,1,1.5210513E-5
442190,1,1.5210513E-5
442193,1,1.5210513E-5
442194,1,1.5210513E-5
442196,1,1.5210513E-5
442197,1,1.5210513E-5
442202,1,1.5210513E-5
442204,1,1.5210513E-5
442208,1,1.5210513E-5
442212,1,1.5210513E-5
442214,1,1.5210513E-5
442223,1,1.5210513E-5
442227,1,1.5210513E-5
442234,1,1.5210513E-5
442238,1,1.5210513E-5
442239,1,1.5210513E-5
44224,1,1.5210513E-5
442240,1,1.5210513E-5
442246,1,1.5210513E-5
442250,1,1.5210513E-5
442305,1,1.5210513E-5
442312,1,1.5210513E-5
442320,1,1.5210513E-5
442321,1,1.5210513E-5
442326,1,1.5210513E-5
442337,1,1.5210513E-5
442342,1,1.5210513E-5
442346,1,1.5210513E-5
442350,1,1.5210513E-5
442353,1,1.5210513E-5
442356,1,1.5210513E-5
442360,1,1.5210513E-5
442367,1,1.5210513E-5
442369,1,1.5210513E-5
442376,1,1.5210513E-5
442378,1,1.5210513E-5
442380,1,1.5210513E-5
442384,1,1.5210513E-5
442385,1,1.5210513E-5
442387,1,1.5210513E-5
442388,1,1.5210513E-5
44239,1,1.5210513E-5
442391,1,1.5210513E-5
442394,1,1.5210513E-5
442396,1,1.5210513E-5
442403,1,1.5210513E-5
442405,1,1.5210513E-5
442409,1,1.5210513E-5
442410,1,1.5210513E-5
442411,1,1.5210513E-5
442412,1,1.5210513E-5
442418,1,1.5210513E-5
442429,1,1.5210513E-5
442437,1,1.5210513E-5
442438,1,1.5210513E-5
442441,1,1.5210513E-5
442445,1,1.5210513E-5
442470,1,1.5210513E-5
442474,1,1.5210513E-5
442476,1,1.5210513E-5
442480,1,1.5210513E-5
442481,1,1.5210513E-5
442483,1,1.5210513E-5
442487,1,1.5210513E-5
442488,1,1.5210513E-5
442491,1,1.5210513E-5
442497,1,1.5210513E-5
442505,1,1.5210513E-5
442510,1,1.5210513E-5
442513,1,1.5210513E-5
442514,1,1.5210513E-5
442528,1,1.5210513E-5
442532,1,1.5210513E-5
442533,1,1.5210513E-5
442541,1,1.5210513E-5
442556,1,1.5210513E-5
442558,1,1.5210513E-5
442570,1,1.5210513E-5
442572,1,1.5210513E-5
442582,1,1.5210513E-5
442583,1,1.5210513E-5
442590,1,1.5210513E-5
442591,1,1.5210513E-5
442593,1,1.5210513E-5
442595,1,1.5210513E-5
442600,1,1.5210513E-5
442605,1,1.5210513E-5
442613,1,1.5210513E-5
442615,1,1.5210513E-5
442634,1,1.5210513E-5
442655,1,1.5210513E-5
442659,1,1.5210513E-5
442677,1,1.5210513E-5
442678,1,1.5210513E-5
442679,1,1.5210513E-5
442682,1,1.5210513E-5
442683,1,1.5210513E-5
442684,1,1.5210513E-5
442689,1,1.5210513E-5
442691,1,1.5210513E-5
442693,1,1.5210513E-5
442695,1,1.5210513E-5
442697,1,1.5210513E-5
442698,1,1.5210513E-5
442703,1,1.5210513E-5
442705,1,1.5210513E-5
442706,1,1.5210513E-5
442712,1,1.5210513E-5
442718,1,1.5210513E-5
442726,1,1.5210513E-5
442728,1,1.5210513E-5
442729,1,1.5210513E-5
442732,1,1.5210513E-5
442736,1,1.5210513E-5
442738,1,1.5210513E-5
442742,1,1.5210513E-5
442748,1,1.5210513E-5
442752,1,1.5210513E-5
442759,1,1.5210513E-5
442765,1,1.5210513E-5
442766,1,1.5210513E-5
442770,1,1.5210513E-5
442772,1,1.5210513E-5
442776,1,1.5210513E-5
442779,1,1.5210513E-5
442783,1,1.5210513E-5
442784,1,1.5210513E-5
442798,1,1.5210513E-5
442799,1,1.5210513E-5
442813,1,1.5210513E-5
442822,1,1.5210513E-5
442829,1,1.5210513E-5
442831,1,1.5210513E-5
442838,1,1.5210513E-5
442839,1,1.5210513E-5
442840,1,1.5210513E-5
442841,1,1.5210513E-5
442842,1,1.5210513E-5
442844,1,1.5210513E-5
442847,1,1.5210513E-5
442849,1,1.5210513E-5
442851,1,1.5210513E-5
442856,1,1.5210513E-5
442902,1,1.5210513E-5
442907,1,1.5210513E-5
442909,1,1.5210513E-5
442910,1,1.5210513E-5
442921,1,1.5210513E-5
442927,1,1.5210513E-5
442931,1,1.5210513E-5
442933,1,1.5210513E-5
442936,1,1.5210513E-5
442938,1,1.5210513E-5
442939,1,1.5210513E-5
442940,1,1.5210513E-5
442941,1,1.5210513E-5
442949,1,1.5210513E-5
442950,1,1.5210513E-5
442952,1,1.5210513E-5
442955,1,1.5210513E-5
442963,1,1.5210513E-5
442967,1,1.5210513E-5
442969,1,1.5210513E-5
442972,1,1.5210513E-5
442981,1,1.5210513E-5
442982,1,1.5210513E-5
442985,1,1.5210513E-5
443006,1,1.5210513E-5
443017,1,1.5210513E-5
443020,1,1.5210513E-5
443022,1,1.5210513E-5
443031,1,1.5210513E-5
443036,1,1.5210513E-5
443040,1,1.5210513E-5
443046,1,1.5210513E-5
443061,1,1.5210513E-5
443073,1,1.5210513E-5
443080,1,1.5210513E-5
443082,1,1.5210513E-5
443084,1,1.5210513E-5
443086,1,1.5210513E-5
443087,1,1.5210513E-5
443089,1,1.5210513E-5
443095,1,1.5210513E-5
443097,1,1.5210513E-5
443100,1,1.5210513E-5
443101,1,1.5210513E-5
443103,1,1.5210513E-5
443109,1,1.5210513E-5
443115,1,1.5210513E-5
443123,1,1.5210513E-5
443124,1,1.5210513E-5
443130,1,1.5210513E-5
443131,1,1.5210513E-5
443141,1,1.5210513E-5
443145,1,1.5210513E-5
443146,1,1.5210513E-5
443151,1,1.5210513E-5
443156,1,1.5210513E-5
443164,1,1.5210513E-5
443166,1,1.5210513E-5
443170,1,1.5210513E-5
443172,1,1.5210513E-5
443174,1,1.5210513E-5
443182,1,1.5210513E-5
443183,1,1.5210513E-5
443187,1,1.5210513E-5
443191,1,1.5210513E-5
443201,1,1.5210513E-5
443207,1,1.5210513E-5
443211,1,1.5210513E-5
443221,1,1.5210513E-5
443223,1,1.5210513E-5
443232,1,1.5210513E-5
443233,1,1.5210513E-5
443249,1,1.5210513E-5
443252,1,1.5210513E-5
443256,1,1.5210513E-5
44327,1,1.5210513E-5
443270,1,1.5210513E-5
443284,1,1.5210513E-5
443288,1,1.5210513E-5
443293,1,1.5210513E-5
443295,1,1.5210513E-5
443309,1,1.5210513E-5
443310,1,1.5210513E-5
443312,1,1.5210513E-5
443315,1,1.5210513E-5
443318,1,1.5210513E-5
443319,1,1.5210513E-5
443323,1,1.5210513E-5
443326,1,1.5210513E-5
443330,1,1.5210513E-5
443331,1,1.5210513E-5
443334,1,1.5210513E-5
443340,1,1.5210513E-5
443347,1,1.5210513E-5
443355,1,1.5210513E-5
443357,1,1.5210513E-5
443363,1,1.5210513E-5
443364,1,1.5210513E-5
443377,1,1.5210513E-5
443381,1,1.5210513E-5
443382,1,1.5210513E-5
443390,1,1.5210513E-5
443396,1,1.5210513E-5
443397,1,1.5210513E-5
443398,1,1.5210513E-5
443402,1,1.5210513E-5
443407,1,1.5210513E-5
443409,1,1.5210513E-5
443418,1,1.5210513E-5
443422,1,1.5210513E-5
443425,1,1.5210513E-5
443427,1,1.5210513E-5
443434,1,1.5210513E-5
443437,1,1.5210513E-5
443439,1,1.5210513E-5
443451,1,1.5210513E-5
443455,1,1.5210513E-5
443463,1,1.5210513E-5
443464,1,1.5210513E-5
443466,1,1.5210513E-5
443471,1,1.5210513E-5
443474,1,1.5210513E-5
443478,1,1.5210513E-5
443483,1,1.5210513E-5
443486,1,1.5210513E-5
443490,1,1.5210513E-5
443497,1,1.5210513E-5
443506,1,1.5210513E-5
443513,1,1.5210513E-5
443525,1,1.5210513E-5
443539,1,1.5210513E-5
443568,1,1.5210513E-5
443570,1,1.5210513E-5
443577,1,1.5210513E-5
443589,1,1.5210513E-5
443593,1,1.5210513E-5
443595,1,1.5210513E-5
443605,1,1.5210513E-5
443606,1,1.5210513E-5
443618,1,1.5210513E-5
443619,1,1.5210513E-5
443623,1,1.5210513E-5
443632,1,1.5210513E-5
443640,1,1.5210513E-5
443643,1,1.5210513E-5
443645,1,1.5210513E-5
443647,1,1.5210513E-5
443651,1,1.5210513E-5
443652,1,1.5210513E-5
443655,1,1.5210513E-5
443671,1,1.5210513E-5
443672,1,1.5210513E-5
443673,1,1.5210513E-5
443675,1,1.5210513E-5
443679,1,1.5210513E-5
443684,1,1.5210513E-5
443687,1,1.5210513E-5
443693,1,1.5210513E-5
443698,1,1.5210513E-5
443703,1,1.5210513E-5
443715,1,1.5210513E-5
443723,1,1.5210513E-5
443727,1,1.5210513E-5
443729,1,1.5210513E-5
443733,1,1.5210513E-5
443743,1,1.5210513E-5
443747,1,1.5210513E-5
443749,1,1.5210513E-5
443759,1,1.5210513E-5
443761,1,1.5210513E-5
443769,1,1.5210513E-5
443773,1,1.5210513E-5
443776,1,1.5210513E-5
443782,1,1.5210513E-5
443783,1,1.5210513E-5
443786,1,1.5210513E-5
443791,1,1.5210513E-5
443792,1,1.5210513E-5
443793,1,1.5210513E-5
443797,1,1.5210513E-5
443801,1,1.5210513E-5
443812,1,1.5210513E-5
443821,1,1.5210513E-5
443827,1,1.5210513E-5
443833,1,1.5210513E-5
443837,1,1.5210513E-5
443841,1,1.5210513E-5
443850,1,1.5210513E-5
443852,1,1.5210513E-5
443854,1,1.5210513E-5
443855,1,1.5210513E-5
443856,1,1.5210513E-5
443864,1,1.5210513E-5
443875,1,1.5210513E-5
443880,1,1.5210513E-5
443885,1,1.5210513E-5
443906,1,1.5210513E-5
443908,1,1.5210513E-5
443913,1,1.5210513E-5
443919,1,1.5210513E-5
443928,1,1.5210513E-5
443931,1,1.5210513E-5
443933,1,1.5210513E-5
443934,1,1.5210513E-5
443937,1,1.5210513E-5
443939,1,1.5210513E-5
443941,1,1.5210513E-5
443944,1,1.5210513E-5
443945,1,1.5210513E-5
443951,1,1.5210513E-5
443955,1,1.5210513E-5
443956,1,1.5210513E-5
443961,1,1.5210513E-5
443971,1,1.5210513E-5
443977,1,1.5210513E-5
443978,1,1.5210513E-5
443980,1,1.5210513E-5
443987,1,1.5210513E-5
44400,1,1.5210513E-5
444005,1,1.5210513E-5
444006,1,1.5210513E-5
